0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
WFC,-2.13999275326,-0.204060464125,-0.0173838625204,-0.000103193316297,-0.340774349393,0.505533368548,-0.63153999019,0.221312653096,-0.096368288567,0.907712181869,-0.305802770206,0.643712288474,-0.48027567064,0.563021864265,-0.494708484581,0.708991203773,-0.80305688079,2.40408689296,-0.687682924507,-0.393310567078,0.000600950078577,0.00446953356321,0.0012435042723,0.000974781278865,4.47491303064,3.67520109992,3.51303247113,1.96242605878,3.50810404283,1.89880069612,3.47760721665,1.84212484034,3.36140944079,1.68975796923,3.39841898814,1.72594742633,4.25255864388,5.50773451724,4.2006196408,12.0178246795,,,,,,,,,,,,,,,,,,,,,0.509685727092,24625831,19
LNT,-2.37968616186,-0.0996674740258,0.0683690046052,-0.0493735565744,-0.396191646601,-0.573165515167,-0.475595911185,-0.55619882696,-0.72743665434,-0.639625850744,-0.704978804502,-0.528937206307,-0.64979903842,-0.583217737011,-0.683047480515,-1.14210433571,4.01363125069,-5.91943052159,-2.84149193455,0.702918838591,0.00172507826592,0.0125518130197,0.00366546314923,0.00347362419931,2.48620003209,2.36961567147,2.40564904718,2.27529109531,2.37521422086,2.26372448772,2.36000630786,2.26136307615,2.34523762948,2.24362799977,2.63167743272,2.90189822659,18.8088967078,16.2438235687,19.4031936924,10.1808134995,,,,,,,,,,,,,,,,,,,,,0.473005686962,4316500,19
NSM,-0.244747604501,-0.0211165494081,-0.0133812555793,0.00738264932238,-0.0272319263717,-0.0407235328887,-0.0391241573063,-0.0356171845926,-0.0444329441613,-0.0110439892012,-0.0539419748948,-0.065567529814,-0.0520925828128,-0.0724801234002,-0.047872089906,-0.0742807988767,-0.0312757838909,-0.0948300361023,-0.018795328928,-0.142186958816,0.000148257961054,0.00100864017579,0.000298465969647,0.000274440617864,0.208709321319,0.44643007498,0.181303461179,0.436444505424,0.168619039991,0.43556692232,0.152315779455,0.425474503531,0.144922296731,0.422881740899,0.143630723735,0.422551676648,0.141946624654,0.428224355824,0.144519756286,0.47215911187,,,,,,,,,,,,,,,,,,,,,0.735713156821,2015848,19
CSH,-0.828277505687,-0.0480661255357,-0.016924539475,0.0133681556026,0.461523024538,-0.547535255481,0.439953093563,-0.618227972274,0.466962863011,-0.593038422814,0.454850650628,-0.579693475206,0.45080362494,-0.583725675203,0.445044467396,-0.585830186355,-0.336628075437,-0.790279563252,-0.854143503815,-0.463173834539,0.000888169058187,0.00806416683038,0.00218496786382,0.00214016173866,0.883250030607,1.06864128439,0.85477622585,1.0442790938,0.840292081572,1.03957691848,0.829825658057,1.0345925937,0.824853048931,1.03087010696,0.826205165484,1.03396475249,2.28014254429,1.62693486779,1.8464888019,1.84964805911,,,,,,,,,,,,,,,,,,,,,0.556357979748,1404252,19
JPM-WS,-0.602017317811,0.00580940648896,0.03957998529,-0.0339126328833,-0.00261494499158,0.00602819933466,-0.00277504485595,0.0065274062952,-0.00318317946296,0.00601107777278,-0.00291647120624,0.00566490584064,-0.00287537242189,0.0068363930754,-0.00310662373392,0.00613474632126,-0.00396605276653,0.00654798492623,-0.00238209205105,0.00617106037811,0.000445150441316,0.00678413322849,0.00127186611599,0.0012589935277,0.0415096573119,0.0411394415144,0.0413605964649,0.0407772266962,0.0419639086809,0.0418555192411,0.0421732758618,0.0412091707823,0.0420993220719,0.0407018743632,0.0434322548554,0.041306411182,0.0449835087985,0.0397450673836,0.0411059525028,0.0398829849524,,,,,,,,,,,,,,,,,,,,,0.69283616548,1626875,19
CZZ,-0.105502264504,0.00965368859155,0.00228849293347,-0.00137504687987,0.185593514124,-0.137984151042,0.106669299813,-0.13338419923,0.188897305099,-0.106412464733,0.196389137523,-0.0647595927413,0.21975425465,-0.0445678735207,0.235443487235,-0.081266670394,0.177231958474,-0.0995213917108,0.202790536177,0.0375689578517,0.000178123601415,0.00112699666442,0.000360265322731,0.000335206192093,0.253368402327,0.2356607628,0.278853682027,0.242987046235,0.220724298263,0.221848144355,0.191831478531,0.197926737811,0.187020283522,0.18996351471,0.191079048843,0.192511707724,0.197482666833,0.204509063755,0.200539001178,0.20145826005,,,,,,,,,,,,,,,,,,,,,0.582467536568,517913,19
PSXP,-1.43254686094,0.0428770720018,-0.000491995009886,0.000483394524705,0.0342896990662,-1.04010062162,0.0246600030095,-0.988957472062,0.0311295029928,-1.00558717552,0.0354427428509,-1.02105411653,0.0419975994293,-1.04501899331,0.0458505636531,-1.03426286998,-0.0690460788604,-1.1930314098,-0.859012438744,-1.41924743631,0.00146264069186,0.012917750958,0.00386042217481,0.00380309443936,0.788631869668,1.71747111065,0.785128324166,1.70572262583,0.777532358575,1.70045138704,0.773531796592,1.69773463768,0.771663108409,1.69788284582,0.776959264148,1.71322710155,1.27847661349,1.9069291808,3.01019529549,1.83267949795,,,,,,,,,,,,,,,,,,,,,0.744045318111,665082,19
SNOW,-0.266066898174,-0.0225282448874,0.00505859947818,-0.00287299625359,-0.145390912957,-0.381603054413,-0.101563159444,-0.35261197002,-0.123584474003,-0.324680220835,-0.0845533354516,-0.314928284084,-0.103405517852,-0.343518916438,-0.099960714379,-0.346220504856,-0.0759024847127,-0.327636287541,0.0284708366016,-0.446839564911,0.000614581787694,0.00309888608466,0.0014721556941,0.00144238147514,0.635446626262,0.516763848461,0.566054554766,0.470212546733,0.548647600384,0.455439234641,0.525946858763,0.4445735925,0.519118358258,0.436698621438,0.518961028467,0.437350154821,0.551963558762,0.519412427145,0.961304232982,0.671764174702,,,,,,,,,,,,,,,,,,,,,0.462469785155,451982,19
ZPIN,-0.420077989205,-0.107116173412,-0.018420359959,0.0127519593472,1.65142188257,0.716957200429,1.65138757217,0.720235892086,1.64701501481,0.721246838347,1.65375289768,0.720104152712,1.65104402214,0.718873934241,1.65549800652,0.709292857543,1.63255471012,0.728519358513,1.58704770207,0.732294329442,0.000591011757412,0.00500872449392,0.0013823659943,0.00134347845114,0.965953187353,0.786107715938,0.965621160449,0.785555999284,0.965465199631,0.78536383345,0.965098378735,0.785271714862,0.96499318955,0.784944852512,0.965320297873,0.786365541001,0.967012903954,0.786238711271,0.966918018916,0.785162906225,,,,,,,,,,,,,,,,,,,,,0.812356527613,237620,19
BKHU,-1.45104113378,-0.24427495747,-0.00153637697118,0.000808729290413,0.0054906372104,-0.0095515822007,0.00528850992345,-0.00981777992586,0.00502837978086,-0.00966511156479,0.00502901497628,-0.00962484603944,0.00546525490183,-0.00935185747373,0.00715804719639,-0.010629309645,0.00188343450871,-0.0135606000481,-0.0256848851074,-0.0175499558001,0.00291022196537,0.0879474015442,0.00613779757616,0.00462012518897,0.205167554604,0.20514429444,0.205413789208,0.205226444479,0.206767556665,0.206832629822,0.205794790965,0.206023270483,0.205864038481,0.206135441838,0.207155562013,0.206817740111,0.243346202382,0.243492545222,0.261691812647,0.260414692526,,,,,,,,,,,,,,,,,,,,,0.694322388852,219149,19
