0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
NVO,0.0071140552665,-0.00537076278841,0.00818096784055,-0.00600087459192,-0.0175362198331,0.0434707710069,-0.012526672999,0.0486236789696,0.00683052985771,0.0534324223647,-0.00071719263846,0.0471477124166,0.00283038305938,0.0536284645687,0.0265237887337,0.0614444704279,-0.675290482266,0.0410123376046,0.0121632763375,0.0443786726853,4.93199717594e-05,0.000456809854273,0.00010797431632,0.000100672882831,0.0968946265261,0.180580615566,0.0964268995376,0.179991798391,0.0962829388163,0.179891041895,0.0961894968009,0.179892283291,0.0960761844171,0.179625275224,0.105667436497,0.189850731775,0.14133279993,0.231453510282,0.428888039331,0.401639571267,,,,,,,,,,,,,,,,,,,,,0.00501666803651,8501963,19
CNX,0.00106727105808,-7.55092376915e-05,0.000232729154384,-0.000141044347121,0.00456299070675,-0.00269268539653,-0.00433237105005,-0.00228203447452,0.00179391683428,-0.00122480257867,0.000340469381956,-0.000456088095201,0.0131350411538,0.0030691448794,0.00777952975944,-0.00257735297219,0.00830296255762,-0.000532243378491,0.00835560367546,-0.000716858505594,1.35919930128e-06,8.33248477897e-06,2.73144320342e-06,2.47288177442e-06,0.00546697977613,0.00577603069418,0.00553597496957,0.00413424049352,0.00562486964819,0.00390641415345,0.00553434754526,0.00381527782937,0.00544523922039,0.00368222205507,0.00544989009269,0.0036414938358,0.00541319093015,0.00360617241437,0.00538218761732,0.00350225789062,,,,,,,,,,,,,,,,,,,,,0.157857116497,6684795,19
ZBH,0.0675629482532,-0.0531976529698,0.0709508065148,-0.0628888321331,0.0484801126707,-0.136305019324,-0.301588901068,-0.0432666181734,-0.181527165238,0.358593003637,0.1728632148,0.555762871629,0.272229871121,0.708022140802,0.0360086661217,1.69097229416,0.652219239344,8.41096964328,2.35287629462,-1.76701887449,0.000862901397485,0.00703680864017,0.00249463782186,0.0024730497959,0.716934201128,0.846627950926,0.641339671597,0.780367908294,0.642367805007,0.771541265468,0.621245289326,0.767964244397,0.606238613741,0.759482835607,0.652828117532,0.855754566141,1.07448580396,2.86327130776,1.43024003014,4.24254564106,,,,,,,,,,,,,,,,,,,,,0.00278138944264,4622565,19
CPE,0.000524054001841,-0.00014276159094,0.000271613989026,-0.000172210148177,-0.0163481654951,-0.00121086916414,-0.00426463261166,-0.00634814252197,-0.00456614330189,-0.0169843470413,-0.00506593198743,-0.00230541428466,-0.00303307846256,0.000860051643787,-0.00110513503303,0.00286770777208,0.00154863519715,0.00472584998943,0.00768436035224,0.00416729590809,2.20953615822e-06,1.53088252717e-05,4.47765692223e-06,4.13824446125e-06,0.00502222050192,0.00600406678421,0.00432404114444,0.00564184106293,0.0038230282696,0.00532096992149,0.00345602352908,0.00479795521805,0.00321464654298,0.00459470392984,0.00316655517736,0.00458583555286,0.003174396955,0.00462288525766,0.00355003849342,0.00511817558407,,,,,,,,,,,,,,,,,,,,,0.0357928052802,3150468,19
VALE,0.000131884813288,-8.19287063958e-05,0.000330512452764,-9.25545215944e-05,0.0454813527952,-0.0140673114436,0.0476686702074,-0.00635966761684,0.0479404685829,-0.00304887223163,0.0499964264715,-0.000933982956524,0.0509460684233,0.00349131314237,0.0547726801486,0.00772668839185,0.0671809162049,0.00624917696015,0.0667850724904,0.00280096993222,1.44101501522e-06,1.03514575113e-05,3.21320808617e-06,2.24231481597e-06,0.00276261637117,0.00459181892701,0.00331519623005,0.00516798022656,0.0032689844919,0.00480287573168,0.00283753029453,0.00424890958065,0.00247582206273,0.00409188959646,0.00197553326647,0.00412440379007,0.00234119039708,0.00466252743524,0.00359144058795,0.00563791910472,,,,,,,,,,,,,,,,,,,,,0.0070739560636,4002685,19
DLX,0.00406127000912,0.00336315906741,0.000630680290952,-0.00133212190807,-0.0153828859876,-0.0172890663941,-0.0100097275524,-0.00234928915985,0.00338346290081,0.00157096336211,0.00796035647494,0.00962775902822,-0.00369219745978,-0.000153776105691,0.00127078495194,-0.0114912094206,0.202334040929,0.372491409537,-0.449903031006,-0.914415298453,3.68903211419e-05,0.000286867264121,7.87358717957e-05,7.47238061546e-05,0.0303354101048,0.028348034387,0.0292206613405,0.0264045334725,0.0286335151168,0.0259784651426,0.0284244201593,0.0258332433765,0.0281731626335,0.0256498228664,0.0287983889555,0.0272227537016,0.10452849038,0.107705979565,0.0930225362765,0.140989444265,,,,,,,,,,,,,,,,,,,,,0.0130614938483,1540178,19
MAT,0.00478594942863,0.0100949617646,-0.000156669788576,0.000119159321164,-0.00091795135626,0.00526120714766,-0.000377433460236,0.00553685160953,0.000483364200549,0.00537603336667,0.0011669602283,0.00365665956099,0.00146996772161,0.00633149749739,0.00109532270831,0.00640912567701,0.00770539810397,-0.0163421621885,0.000864462828456,0.00459713504417,3.89687540588e-05,0.000487549241495,8.14650735856e-05,7.63486688004e-05,0.00354264118229,0.003981617132,0.00354756283503,0.00400341968978,0.0042091221324,0.00470541332261,0.00420811455219,0.00504161463954,0.00387466173269,0.00437760009185,0.00370199773864,0.0042618275263,0.00782012097688,0.0141014515772,0.00696729230297,0.00787612852876,,,,,,,,,,,,,,,,,,,,,0.0386526246648,778711,19
SSS,0.146456963354,-0.107805659367,0.137894600089,-0.115992754354,0.502388556991,0.409649986357,0.51264485859,0.397164062465,0.771866615516,0.20064116964,0.458826696527,0.189601338347,0.420744812425,0.46348789797,0.277801481411,0.0733756400263,0.421063380329,0.667550468658,-0.376673355777,3.73086711156,0.00302646500994,0.0214622071819,0.00746815131893,0.00731393917892,2.06937099456,1.87546730262,2.05366352711,1.80595347724,2.04136407662,1.80833292573,2.01955990598,1.76943765582,1.98842274454,1.73772614777,2.02331538473,1.83151273133,4.69690473228,3.94512482641,6.73561369152,4.08086300808,,,,,,,,,,,,,,,,,,,,,0.0034422630492,1402952,19
HHC,0.037051855816,-0.0236712849212,0.0278236766865,-0.0232422268453,-0.0422137649301,0.0749728865341,-0.334786626253,-0.12164230293,0.00942225608482,-0.159210178361,0.112478668284,0.0433324168106,0.125373792735,0.0557824770449,0.105115303599,0.0406486554047,0.041219412201,-0.0539764248106,-4.70980558755,-3.03327103198,0.000497083165618,0.004710866579,0.00131390472283,0.00129470282053,0.505933654064,0.512050496919,0.495751395881,0.510547537488,0.490023526633,0.509246969527,0.486709673887,0.50677286507,0.484707833838,0.504062683288,0.483664087942,0.508133216782,0.721179394816,0.623924654787,1.56566012502,1.65103395908,,,,,,,,,,,,,,,,,,,,,0.0111031926326,1031844,19
CAPL,0.00537728895215,0.00379409667151,-9.635107967e-05,-6.0987206289e-05,0.0258475336787,-0.0190120837633,0.0288026930945,-0.0201212613505,0.0294863457978,-0.0209851433436,0.0290213856585,-0.0205956985086,0.0282331718166,-0.0197656079829,0.0279938190916,-0.0188427001127,0.0252736228209,-0.0127654238864,0.0257699227997,-0.0338432547563,2.12529380262e-05,0.000263625815987,7.06976344585e-05,7.03483224248e-05,0.00873792594841,0.0122359779462,0.00869128989927,0.012203141108,0.00866890778491,0.0121862225777,0.00863303216362,0.0121713073261,0.00860431106297,0.0121371043526,0.00861056007233,0.0121229436693,0.0090528906391,0.0127574781691,0.00941722079189,0.0128910773431,,,,,,,,,,,,,,,,,,,,,0.248740692878,380425,19
