0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
GE,-1.15632418887,-0.0454337165202,-0.0056154513796,0.00166665775498,0.256994314172,0.172664187037,0.316715415296,0.0319711091353,0.789459864138,-0.0368709298795,-0.0675996539884,-0.0415992629578,0.461331883218,0.446619948555,0.779314031847,0.667846200746,-0.424659314104,7.7088043925,1.21734301668,0.567074352734,0.000286262858281,0.00216267388932,0.000576875482804,0.000467145734351,1.78020534292,1.99358261628,1.05127879432,1.24903731465,0.967097155391,1.26477548674,0.859846791103,1.09431440496,0.765718956253,0.877736367432,0.896714318615,0.889726139736,3.45665078861,7.07023526934,4.3953263832,1.31610502255,,,,,,,,,,,,,,,,,,,,,0.595872760568,22560616,19
MLM,-8.59052662599,-0.0701226713256,0.50261700032,-0.393061204816,1.30752917924,-0.597544774603,1.51368701957,-0.493464815264,1.25818365103,-0.47827247758,1.13317831847,-0.252385573726,1.15085551781,-0.253375648713,1.14038049566,0.0297599672266,0.685119428329,1.0261590745,0.0871945271978,-1.45016061239,0.00430171077325,0.0356657116444,0.0103746157864,0.0101284694046,3.48693079852,3.5045934052,3.48143059728,3.39505290972,3.50250993762,3.41694039918,3.45158049071,3.40063092793,3.46025539261,3.38548662975,3.52341734082,3.5014654301,12.0155489544,4.90479445626,18.3717868721,12.0332282382,,,,,,,,,,,,,,,,,,,,,0.768454947686,2429129,19
GMT,-1.0126675026,0.05093767269,0.0351165163641,-0.0279639488639,0.885241952133,-0.441608263345,0.797676643658,-0.489046248692,0.855382405981,-0.470823145589,0.983416308193,-0.436077587141,0.97146229308,-0.458050590054,0.992535181469,-0.43123113895,1.06579366991,-0.481283337118,1.01393643632,-0.285144177477,0.00121893871738,0.00972293833812,0.00299371075573,0.00293305971362,1.41977166883,1.24806147481,1.38903202672,1.17370500604,1.38446350592,1.15459313789,1.3651495505,1.14290310804,1.35449475037,1.12730950755,1.35446830323,1.13447506551,1.53964806113,1.3211433794,1.76002859862,2.04991596018,,,,,,,,,,,,,,,,,,,,,0.379334212445,2291067,19
DCI,-0.673789503304,-0.0585235252002,0.0210133427311,-0.0151595571904,0.874861707063,-0.100736449352,0.878844016772,-0.157068665619,0.817143781882,-0.19057748343,0.785201505877,-0.158114237186,0.820109328126,-0.124988771896,0.807914732524,-0.188636297408,1.08050844304,0.367158871123,4.28722780331,5.1087021086,0.000593475411738,0.00431701431305,0.00126335520113,0.00119824128915,0.689489234069,0.771949422289,0.668380353717,0.718214926912,0.65863105281,0.703296937281,0.646373597861,0.698863667031,0.640333440902,0.696635971568,0.685200735222,0.763343256799,2.20118566526,4.11885561722,4.97594817637,6.43993825377,,,,,,,,,,,,,,,,,,,,,0.45554844482,3139571,19
MOV,-0.405417600789,-0.0126053353716,-0.00743391985404,0.00572193981708,0.0799798470978,-0.450191408863,0.0828330881385,-0.459738669067,0.0784415284157,-0.467457751264,0.0789821960594,-0.464542199395,0.0807703673225,-0.460187570641,0.0835306546853,-0.460513270631,0.0194643541061,-0.502553087973,0.0278132175249,-0.390015186318,0.000281231889978,0.00325532433225,0.000688007465593,0.000672870227433,0.298584519939,0.39187694743,0.29515803116,0.387056270074,0.293943687646,0.386109892474,0.293195854165,0.385648871651,0.292421589418,0.38447895073,0.292688882593,0.384445056493,0.435099155077,0.459263433742,0.438830579064,0.645505604137,,,,,,,,,,,,,,,,,,,,,0.714343707069,1673559,19
TYG,-0.590475622241,0.0383171650462,-0.0396827937333,0.0359106051157,-0.20246271183,-0.120340923017,-0.201059208177,-0.156282879191,-0.206296249242,-0.122513730259,-0.234966720463,-0.120724449952,-0.211299253435,-0.129577836364,-0.19555313653,-0.110610367044,-0.0726391287435,-0.100767136287,-0.376252046777,-0.0734104905239,0.000863474924118,0.00783846179674,0.00286649755872,0.00285243877895,0.819344097235,1.0548554292,0.812753469968,1.02739213077,0.810657497669,1.0206448524,0.804525112188,1.01595858894,0.800779475421,1.01169215329,0.800866360718,1.01240457685,0.834855273633,1.03200621834,1.58484327971,1.14845343133,,,,,,,,,,,,,,,,,,,,,0.430772518081,1244513,19
TPRE,-0.173757176495,-0.0159309379041,0.00759669143734,-0.00454656414998,0.264125733506,0.112710218818,0.265419688674,0.111888004823,0.240390299715,0.127617855112,0.244619794766,0.0906795099748,0.24871110085,0.109912115081,0.254696190696,0.12008585609,0.230974824495,0.103767118823,0.502758741884,0.193025293227,0.000465396653903,0.00271588655563,0.000942564644638,0.000865539420357,0.463162148032,0.327816763075,0.450301179269,0.304184184965,0.443710746916,0.284075317526,0.439704294315,0.270006587746,0.438317911704,0.26291804238,0.442491537729,0.268690640076,0.564525442714,0.496903652048,0.636667796125,0.549182002215,,,,,,,,,,,,,,,,,,,,,0.301525730105,662595,19
HTGC,-0.339247922609,-0.000530234237629,0.0216591924101,-0.0163229655159,0.246440993286,0.749898382838,0.183665775952,0.686403856793,0.293665997214,0.697182521215,0.367852359833,0.712114167169,0.319092714924,0.723755132502,0.324748810062,0.681842253759,0.784831336585,0.669760429529,0.562723751437,1.21008814404,0.000537611084124,0.00524356951423,0.00125237508329,0.00121728923237,0.616037001233,1.16206912606,0.587845587507,1.14283431886,0.584351857199,1.1335061489,0.568023044357,1.12179341095,0.550004853207,1.11220713022,0.549553533144,1.1145690445,1.1266122942,1.25151978343,0.881579367628,1.56707660462,,,,,,,,,,,,,,,,,,,,,0.453299929772,971216,19
TEI,-0.0965645632489,0.00755043029093,0.000860867914003,-0.000585324692884,0.0137460021067,0.0114310680586,0.0163475912541,0.0105376061363,0.0171646617531,0.00934591741933,0.0178572635668,0.0093114863802,0.0173122191919,0.0070590286655,0.0188099852582,0.0294095504997,-0.205756201783,-0.00191572537092,0.0638861781416,-0.0293074393894,0.000223294397724,0.00168081929779,0.000470037572319,0.000441806449409,0.0657658951097,0.134963625464,0.0619112811272,0.130741469677,0.0603967864608,0.129609984125,0.0600772375645,0.128945944624,0.0598555586046,0.130063304051,0.0628158264167,0.130477692485,0.45968948619,0.162916788191,0.0941120184674,0.265403745339,,,,,,,,,,,,,,,,,,,,,0.564746008302,290945,19
IRR,-0.139578287422,0.0268538442186,0.0105545646612,-0.00954239810663,-0.217057400554,-0.281271932579,-0.216538153085,-0.281286309552,-0.201470261726,-0.283291455386,-0.216671073907,-0.298135917182,-0.218818929356,-0.28457438761,-0.211188314386,-0.277062586179,-0.15308321542,-0.108539456657,0.162045395423,-0.525797968565,0.000395616741187,0.0044290770804,0.00111119827206,0.00109855980855,0.37415488503,0.39216722308,0.37519572737,0.389187846187,0.377551773507,0.391287833055,0.37224364569,0.38467170977,0.370554457205,0.381037930116,0.369722174019,0.380075629277,0.411796230838,0.410584827256,1.61339366939,0.89661710142,,,,,,,,,,,,,,,,,,,,,0.458292623957,296008,19
NKX,-0.0942369555292,-0.0126290492381,-0.0124984962394,0.0108740112539,-0.165134083063,1.06394537811,-0.166738768409,1.06131649514,-0.169575079863,1.06147302133,-0.170486168568,1.06553736758,-0.1662184006,1.06098421291,-0.166626482709,1.0639599752,0.152314628419,1.07250170526,-0.499332930862,-2.68247449762,0.000380104300787,0.0037270519469,0.00126784380087,0.00126083295971,1.68614686831,2.24718350475,1.68591243051,2.24704864695,1.68540668693,2.24715013586,1.68703854862,2.24734571918,1.68608906296,2.24730617872,1.68640380272,2.24728779613,4.41534979799,2.24899113892,4.80925970703,6.2184217926,,,,,,,,,,,,,,,,,,,,,0.425724376821,166958,19
