0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
GSK,-0.934273097407,-0.0138311263265,0.0536391682923,-0.032615728723,-0.329166034139,-1.52161831919,-0.314893492499,-1.51227030109,-0.31112428072,-1.46193509042,-0.432258796698,-1.45848007404,-0.355106105218,-1.5031349986,-0.237120853178,-1.61948869176,-0.437026667393,-0.306536452577,-0.420283672053,-3.67734949846,0.000411313646088,0.00451848562111,0.000868217256602,0.000773323210369,1.39242888725,2.6307769348,1.35796700539,2.58283057801,1.35466958735,2.57866519674,1.36930523776,2.58403143442,1.34690310262,2.57186544615,1.4389575467,2.60423041663,1.92111881857,4.88223337905,1.75695603042,6.31256644494,,,,,,,,,,,,,,,,,,,,,0.414731811528,14042004,19
BC,-1.41712146934,-0.236409944574,0.153184735403,-0.117341725129,0.704460048415,0.632369473714,0.667882516364,0.477839639783,0.782659150031,0.408556950316,0.818368255815,0.451895978401,0.735612067437,0.450639036066,0.652177691056,0.460596468283,-3.4747938432,-1.18788291334,7.70849238683,11.5355104161,0.00126588887625,0.00890635960614,0.00286051892439,0.00276362835348,1.18559907964,1.79600068923,1.07696695107,1.6154181271,1.04438585063,1.59644315402,1.00616892723,1.57834982047,0.991737435279,1.56741692159,1.02462797335,1.59042020385,7.45890577873,22.0556453541,17.3410143242,20.3095377917,,,,,,,,,,,,,,,,,,,,,0.328580504905,5245454,19
DNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142246,19
EC,-0.119999741045,-0.0113076741762,-0.00112228356193,0.000326039420231,0.321597948244,0.217534325089,0.264266817922,0.273658093251,0.299689069693,0.250032715937,0.340572945966,0.239335718233,0.314979728873,0.220806672266,0.310224133572,0.217510260927,0.301453458024,0.232850057499,0.256917478975,0.238229056869,0.000106933179809,0.000714400571043,0.000215516367561,0.00019955049645,0.249393716947,0.279582746681,0.227348476091,0.260041120418,0.220394499262,0.252640703239,0.208528826396,0.244039887926,0.203750873662,0.238000513416,0.203477948895,0.237837157724,0.21210241858,0.246778879625,0.232939653327,0.241731121706,,,,,,,,,,,,,,,,,,,,,0.612584835466,1648376,19
MXL,-0.443323944662,-0.00269634560426,-0.0109948421834,0.00737703335881,0.0791404931215,0.492249142447,0.106663188284,0.540358186248,0.159964515879,0.661583763867,0.0984422406893,0.642586485473,0.103501221496,0.627956075777,0.0916830085158,0.632307239022,0.0054870529477,0.687251244419,0.110411078522,0.941225838293,0.000572594697571,0.0042130125153,0.00122730259655,0.00116951187044,1.12919121062,0.979473974471,1.09096566416,0.905952102031,1.07148497267,0.835839509308,1.04268391555,0.810421812059,1.03192481599,0.795174318179,1.03349231334,0.795537475374,1.11055767774,0.906929649149,1.13180842194,1.8134834209,,,,,,,,,,,,,,,,,,,,,0.360656316464,2166207,19
LTC,-1.51782911595,-0.000613269687269,-0.0294423800325,0.0232730330063,0.686431177465,-1.05429950493,0.655311610898,-1.05984625913,0.630297587389,-1.12726556763,0.659665437813,-1.03428362784,0.66642375773,-1.04013727181,0.659185581443,-1.06127914331,0.187828326251,-0.828934576885,0.633669612258,-1.22702441586,0.00147113821606,0.011510170813,0.00372891416763,0.00366430171905,1.36073769029,1.54356765848,1.32559273636,1.50226227565,1.30462763434,1.5031341717,1.29004600678,1.47465147019,1.28313034319,1.46724936984,1.29212244336,1.48340952942,3.9907577192,1.75286844051,2.41971097921,3.31277673479,,,,,,,,,,,,,,,,,,,,,0.622240221914,1311134,19
SNP,-1.38195465679,0.163444717831,-0.0300918299075,0.0204664333768,-0.976653430068,-2.25863653141,-1.02581897857,-2.28715153826,-1.06962555929,-2.34596735816,-1.09604371441,-2.38546193498,-1.03518947563,-2.35550947886,-1.01145948328,-2.37144822763,-0.886520514881,-2.18522676578,-1.12764376055,-5.18385653469,0.00211675696107,0.0268930037363,0.00474914206266,0.00456684646039,2.00926165172,2.37269152331,1.99538550905,2.34772047748,1.99318155179,2.34652449452,1.98938637733,2.34058118711,1.98112053203,2.33688646693,1.98013646201,2.35315200676,2.58918086391,3.29100889378,4.19361788264,6.09143766029,,,,,,,,,,,,,,,,,,,,,0.440294407152,1086790,19
CQP,-0.469739430405,0.0046531893,0.00372260427556,-0.00319852434216,0.0436140147631,-0.181760611442,0.0463852941078,-0.183027247304,0.0456154965181,-0.182250584746,0.0476494787449,-0.183717143609,0.0479867763195,-0.177485750719,0.0520442506545,-0.198777422458,0.0613529060247,-0.159487623846,0.0319812475242,-0.186697389897,0.00083409425759,0.00681584294331,0.00231539837621,0.0022872274042,0.431211651341,0.449919529825,0.42953501288,0.448255973092,0.42903932499,0.448052369632,0.428708852445,0.447555112076,0.428472309794,0.449570199581,0.432422253951,0.45535047614,0.448782116038,0.484257036615,0.465035789352,0.47322695439,,,,,,,,,,,,,,,,,,,,,0.497680796543,643949,19
WBK,-1.13123321984,0.142427797635,-0.00932384664656,0.00860240059091,-0.243911160518,-6.56969255784,-0.3300780846,-6.57617046609,-0.361343670711,-6.51813411971,-0.358290408327,-6.5926080931,-0.349133448071,-6.55938562179,-0.326605394313,-6.42243344234,4.41132332206,-3.08503609301,-0.0154224607519,-1.81257214769,0.00126183590035,0.0137110981223,0.00328997379423,0.00323954090956,2.49815928161,4.9144106149,2.49420900867,4.91277218793,2.48858409775,4.91239668149,2.47928799543,4.91218355729,2.47850650723,4.91175512911,2.49954857879,4.93608529965,5.23774057545,5.85484567954,4.21654757182,12.4144241226,,,,,,,,,,,,,,,,,,,,,0.592966693559,1110295,19
AOD,-0.153410813115,0.0278219299266,0.011524371414,-0.00467166946141,-0.323134337295,0.0414911091827,-0.316621019795,0.0438774914809,-0.312233474345,0.0520394374271,-0.302661940542,0.0653797597261,-0.307546604187,0.01954197842,-0.386195426098,0.0230402185393,-0.253029881945,0.340064310698,0.0449916921414,1.02437603379,0.000446615557339,0.0036242672999,0.000882705174837,0.000746176640259,0.538754883718,0.199532616951,0.535921030419,0.195569256614,0.534975831987,0.185145583268,0.534907677054,0.180554354867,0.538192854938,0.181329165896,0.567523197182,0.233917048319,0.883559385205,0.499058619089,0.82900391184,1.13603208828,,,,,,,,,,,,,,,,,,,,,0.368637634891,411181,19
